Date;Ticket;Action;
2020-02-26;26;Returned;
2020-02-26;26;Returned;
2020-02-26;29;Done;
2020-02-26;29;Returned;
2020-02-26;29;Returned;
2020-02-26;26;Done;
2020-02-26;29;Done;
2020-02-26;10;Returned;
2020-02-26;11;Returned;
2020-02-26;13;Returned;
2020-02-26;51;Done;
2020-02-26;52;Returned;
2020-02-27;47;Other;
2020-02-27;44;Done;
2020-02-27;46;Done;
2020-02-27;49;Done;
2020-02-27;52;Done;
2020-02-27;54;Done;
2020-02-27;57;Done;
2020-02-27;59;Done;
2020-02-27;02;Done;
2020-02-27;04;Done;
2020-02-27;07;Done;
2020-02-27;09;Done;
2020-02-27;12;Done;
2020-02-27;14;Done;
2020-02-27;17;Done;
2020-02-27;19;Done;
2020-02-27;22;Done;
2020-02-27;24;Done;
2020-02-27;27;Done;
2020-02-27;29;Done;
2020-02-27;32;Done;
2020-02-27;34;Done;
2020-02-27;37;Done;
2020-02-27;39;Done;
2020-02-27;42;Done;
2020-02-27;45;Done;
2020-02-27;47;Done;
2020-02-27;50;Done;
2020-02-27;52;Done;
2020-02-27;55;Done;
2020-02-27;57;Done;
2020-02-27;00;Done;
2020-02-27;02;Done;
2020-02-27;05;Done;
2020-02-27;07;Done;
2020-02-27;10;Done;
2020-02-27;13;Done;
2020-02-27;15;Done;
2020-02-27;18;Done;
2020-02-27;20;Done;
2020-02-27;23;Done;
2020-02-27;25;Done;
2020-02-27;28;Done;
2020-02-27;30;Done;
2020-02-27;33;Done;
2020-02-27;35;Done;
2020-02-27;38;Done;
2020-02-27;40;Done;
2020-02-27;43;Done;
2020-02-27;46;Done;
2020-02-27;48;Done;
2020-02-27;51;Done;
2020-02-27;53;Done;
2020-02-27;56;Done;
2020-02-27;58;Done;
2020-02-27;01;Done;
2020-02-27;03;Done;
2020-02-27;03;Returned;
2020-02-27;06;Done;
2020-02-27;09;Done;
2020-02-27;11;Done;
2020-02-27;14;Done;
2020-02-27;16;Done;
2020-02-27;19;Done;
2020-02-27;21;Done;
2020-02-27;24;Done;
2020-02-27;26;Done;
2020-02-27;29;Done;
2020-02-27;31;Done;
2020-02-27;34;Done;
2020-02-27;36;Done;
2020-02-27;39;Done;
2020-02-27;41;Done;
2020-02-27;44;Done;
2020-02-27;46;Done;
2020-02-27;49;Done;
2020-02-27;52;Done;
2020-02-27;54;Done;
2020-02-27;57;Done;
2020-02-27;59;Done;
2020-02-27;02;Done;
2020-02-27;04;Done;
2020-02-27;49;Done;
